param_name,biome,forcing,criteria,variable,measure,x
default,Boreal forest,AF1855,GPP_iav_Boreal forest,GPP,iav,5.49185060546496e-08
default,Tundra,AF1855,GPP_mean_Tundra,GPP,mean,1.2296036290171408e-06
default,Tundra,AF1855,GPP_iav_Tundra,GPP,iav,4.678091854678885e-08
default,Ice sheet,AF1855,HR_mean_Ice sheet,HR,mean,3.132025987607613e-11
default,Ice sheet,AF1855,HR_iav_Ice sheet,HR,iav,1.9596511476799508e-11
default,Tropical rain forest,AF1855,HR_mean_Tropical rain forest,HR,mean,1.346186982647865e-06
default,Tropical rain forest,AF1855,HR_iav_Tropical rain forest,HR,iav,3.265786883346798e-08
default,Tropical seasonal forest/savanna,AF1855,HR_mean_Tropical seasonal forest/savanna,HR,mean,6.396368080865917e-06
default,Tropical seasonal forest/savanna,AF1855,HR_iav_Tropical seasonal forest/savanna,HR,iav,7.731490051060063e-08
default,Subtropical desert,AF1855,HR_mean_Subtropical desert,HR,mean,6.015200000676913e-07
default,Subtropical desert,AF1855,HR_iav_Subtropical desert,HR,iav,3.886311244522688e-08
default,Temperate rain forest,AF1855,HR_mean_Temperate rain forest,HR,mean,4.5558909239422384e-08
default,Temperate rain forest,AF1855,HR_iav_Temperate rain forest,HR,iav,7.325616227088081e-10
default,Temperate seasonal forest,AF1855,HR_mean_Temperate seasonal forest,HR,mean,1.5693633311468571e-06
default,Temperate seasonal forest,AF1855,HR_iav_Temperate seasonal forest,HR,iav,3.6612972376241715e-08
default,Woodland/shrubland,AF1855,HR_mean_Woodland/shrubland,HR,mean,1.657856980779135e-06
default,Woodland/shrubland,AF1855,HR_iav_Woodland/shrubland,HR,iav,5.004180006515918e-08
default,Temperate grassland/desert,AF1855,HR_mean_Temperate grassland/desert,HR,mean,2.3828442199225961e-07
default,Temperate grassland/desert,AF1855,HR_iav_Temperate grassland/desert,HR,iav,1.0672716625636431e-08
default,Boreal forest,AF1855,HR_mean_Boreal forest,HR,mean,1.3135295566874344e-06
default,Boreal forest,AF1855,HR_iav_Boreal forest,HR,iav,4.683216671561313e-08
default,Tundra,AF1855,HR_mean_Tundra,HR,mean,6.732743239733157e-07
default,Tundra,AF1855,HR_iav_Tundra,HR,iav,5.037073066595491e-08
default,Ice sheet,AF1855,AR_mean_Ice sheet,AR,mean,7.32409004253578e-18
default,Ice sheet,AF1855,AR_iav_Ice sheet,AR,iav,4.0015655780763445e-19
default,Tropical rain forest,AF1855,AR_mean_Tropical rain forest,AR,mean,1.804834428199674e-06
default,Tropical rain forest,AF1855,AR_iav_Tropical rain forest,AR,iav,2.2580011794157446e-08
default,Tropical seasonal forest/savanna,AF1855,AR_mean_Tropical seasonal forest/savanna,AR,mean,9.041461359882776e-06
default,Tropical seasonal forest/savanna,AF1855,AR_iav_Tropical seasonal forest/savanna,AR,iav,1.0874091185636091e-07
default,Subtropical desert,AF1855,AR_mean_Subtropical desert,AR,mean,1.224523054046351e-06
default,Subtropical desert,AF1855,AR_iav_Subtropical desert,AR,iav,1.389062827377609e-07
default,Temperate rain forest,AF1855,AR_mean_Temperate rain forest,AR,mean,5.65519092327798e-08
default,Temperate rain forest,AF1855,AR_iav_Temperate rain forest,AR,iav,9.5030545317029e-10
default,Temperate seasonal forest,AF1855,AR_mean_Temperate seasonal forest,AR,mean,1.8788700376169093e-06
default,Temperate seasonal forest,AF1855,AR_iav_Temperate seasonal forest,AR,iav,3.5567180778742446e-08
default,Woodland/shrubland,AF1855,AR_mean_Woodland/shrubland,AR,mean,2.3035176113687216e-06
default,Woodland/shrubland,AF1855,AR_iav_Woodland/shrubland,AR,iav,1.4577671909143317e-07
default,Temperate grassland/desert,AF1855,AR_mean_Temperate grassland/desert,AR,mean,3.043556427942027e-07
default,Temperate grassland/desert,AF1855,AR_iav_Temperate grassland/desert,AR,iav,2.8500834849842898e-08
default,Boreal forest,AF1855,AR_mean_Boreal forest,AR,mean,1.2517100752159149e-06
default,Boreal forest,AF1855,AR_iav_Boreal forest,AR,iav,3.533442066712474e-08
default,Tundra,AF1855,AR_mean_Tundra,AR,mean,5.448308654540677e-07
default,Tundra,AF1855,AR_iav_Tundra,AR,iav,3.207028045898593e-08
default,Ice sheet,AF1855,ALBEDO_allSW_mean_Ice sheet,ALBEDO_allSW,mean,0.010619456070329705
default,Ice sheet,AF1855,ALBEDO_allSW_iav_Ice sheet,ALBEDO_allSW,iav,5.4189685860591024e-05
default,Tropical rain forest,AF1855,ALBEDO_allSW_mean_Tropical rain forest,ALBEDO_allSW,mean,0.0055550531947980595
default,Tropical rain forest,AF1855,ALBEDO_allSW_iav_Tropical rain forest,ALBEDO_allSW,iav,3.6046931084667825e-06
default,Tropical seasonal forest/savanna,AF1855,ALBEDO_allSW_mean_Tropical seasonal forest/savanna,ALBEDO_allSW,mean,0.043095450502559134
default,Tropical seasonal forest/savanna,AF1855,ALBEDO_allSW_iav_Tropical seasonal forest/savanna,ALBEDO_allSW,iav,8.47432139085547e-05
default,Subtropical desert,AF1855,ALBEDO_allSW_mean_Subtropical desert,ALBEDO_allSW,mean,0.06356844354596056
default,Subtropical desert,AF1855,ALBEDO_allSW_iav_Subtropical desert,ALBEDO_allSW,iav,0.0002801958450347638
default,Temperate rain forest,AF1855,ALBEDO_allSW_mean_Temperate rain forest,ALBEDO_allSW,mean,0.0004430453820903255
default,Temperate rain forest,AF1855,ALBEDO_allSW_iav_Temperate rain forest,ALBEDO_allSW,iav,1.4096447949949019e-05
default,Temperate seasonal forest,AF1855,ALBEDO_allSW_mean_Temperate seasonal forest,ALBEDO_allSW,mean,0.01721551986413889
default,Temperate seasonal forest,AF1855,ALBEDO_allSW_iav_Temperate seasonal forest,ALBEDO_allSW,iav,0.00033912096587694667
default,Woodland/shrubland,AF1855,ALBEDO_allSW_mean_Woodland/shrubland,ALBEDO_allSW,mean,0.032247991419137055
default,Woodland/shrubland,AF1855,ALBEDO_allSW_iav_Woodland/shrubland,ALBEDO_allSW,iav,0.0008762466514748188
default,Temperate grassland/desert,AF1855,ALBEDO_allSW_mean_Temperate grassland/desert,ALBEDO_allSW,mean,0.016867086383784903
default,Temperate grassland/desert,AF1855,ALBEDO_allSW_iav_Temperate grassland/desert,ALBEDO_allSW,iav,0.00026312794190089646
default,Boreal forest,AF1855,ALBEDO_allSW_mean_Boreal forest,ALBEDO_allSW,mean,0.02837520377036959
default,Boreal forest,AF1855,ALBEDO_allSW_iav_Boreal forest,ALBEDO_allSW,iav,0.0003743725129494657
default,Tundra,AF1855,ALBEDO_allSW_mean_Tundra,ALBEDO_allSW,mean,0.03848564688718541
default,Tundra,AF1855,ALBEDO_allSW_iav_Tundra,ALBEDO_allSW,iav,0.0003038537889536274
default,Ice sheet,AF1855,ET_mean_Ice sheet,ET,mean,-9.39071708161078e-09
default,Ice sheet,AF1855,ET_iav_Ice sheet,ET,iav,2.6877804028273618e-09
default,Tropical rain forest,AF1855,ET_mean_Tropical rain forest,ET,mean,1.297615475202795e-06
default,Tropical rain forest,AF1855,ET_iav_Tropical rain forest,ET,iav,3.9036270978209287e-08
default,Tropical seasonal forest/savanna,AF1855,ET_mean_Tropical seasonal forest/savanna,ET,mean,7.472059934253175e-06
default,Tropical seasonal forest/savanna,AF1855,ET_iav_Tropical seasonal forest/savanna,ET,iav,9.523291095001277e-08
default,Subtropical desert,AF1855,ET_mean_Subtropical desert,ET,mean,1.5514160384806141e-06
default,Subtropical desert,AF1855,ET_iav_Subtropical desert,ET,iav,1.293737230937458e-07
default,Temperate rain forest,AF1855,ET_mean_Temperate rain forest,ET,mean,2.8955542191529897e-08
default,Temperate rain forest,AF1855,ET_iav_Temperate rain forest,ET,iav,7.576483309344258e-10
default,Temperate seasonal forest,AF1855,ET_mean_Temperate seasonal forest,ET,mean,1.2472268024303422e-06
default,Temperate seasonal forest,AF1855,ET_iav_Temperate seasonal forest,ET,iav,2.4921094243277205e-08
default,Woodland/shrubland,AF1855,ET_mean_Woodland/shrubland,ET,mean,1.97486545966483e-06
default,Woodland/shrubland,AF1855,ET_iav_Woodland/shrubland,ET,iav,5.3967749121908555e-08
default,Temperate grassland/desert,AF1855,ET_mean_Temperate grassland/desert,ET,mean,4.726840024382713e-07
default,Temperate grassland/desert,AF1855,ET_iav_Temperate grassland/desert,ET,iav,2.7101382727957686e-08
default,Boreal forest,AF1855,ET_mean_Boreal forest,ET,mean,8.496018087109555e-07
default,Boreal forest,AF1855,ET_iav_Boreal forest,ET,iav,2.33806213544929e-08
default,Tundra,AF1855,ET_mean_Tundra,ET,mean,5.020578036174501e-07
default,Tundra,AF1855,ET_iav_Tundra,ET,iav,1.736834891012503e-08
default,Ice sheet,AF2095,EFLX_LH_TOT_mean_Ice sheet,EFLX_LH_TOT,mean,0.0008009967937603451
default,Ice sheet,AF2095,EFLX_LH_TOT_iav_Ice sheet,EFLX_LH_TOT,iav,0.011750444944274956
default,Tropical rain forest,AF2095,EFLX_LH_TOT_mean_Tropical rain forest,EFLX_LH_TOT,mean,3.53762251697093
default,Tropical rain forest,AF2095,EFLX_LH_TOT_iav_Tropical rain forest,EFLX_LH_TOT,iav,0.11015166388052358
default,Tropical seasonal forest/savanna,AF2095,EFLX_LH_TOT_mean_Tropical seasonal forest/savanna,EFLX_LH_TOT,mean,20.311138440356757
default,Tropical seasonal forest/savanna,AF2095,EFLX_LH_TOT_iav_Tropical seasonal forest/savanna,EFLX_LH_TOT,iav,0.28134325715093716
default,Subtropical desert,AF2095,EFLX_LH_TOT_mean_Subtropical desert,EFLX_LH_TOT,mean,4.222037238739894
default,Subtropical desert,AF2095,EFLX_LH_TOT_iav_Subtropical desert,EFLX_LH_TOT,iav,0.3240890222685321
default,Temperate rain forest,AF2095,EFLX_LH_TOT_mean_Temperate rain forest,EFLX_LH_TOT,mean,0.08828751815720855
default,Temperate rain forest,AF2095,EFLX_LH_TOT_iav_Temperate rain forest,EFLX_LH_TOT,iav,0.0022724844088068364
default,Temperate seasonal forest,AF2095,EFLX_LH_TOT_mean_Temperate seasonal forest,EFLX_LH_TOT,mean,3.7289228874398974
default,Temperate seasonal forest,AF2095,EFLX_LH_TOT_iav_Temperate seasonal forest,EFLX_LH_TOT,iav,0.0473599885267219
default,Woodland/shrubland,AF2095,EFLX_LH_TOT_mean_Woodland/shrubland,EFLX_LH_TOT,mean,5.247068969621923
default,Woodland/shrubland,AF2095,EFLX_LH_TOT_iav_Woodland/shrubland,EFLX_LH_TOT,iav,0.1547685496451948
default,Temperate grassland/desert,AF2095,EFLX_LH_TOT_mean_Temperate grassland/desert,EFLX_LH_TOT,mean,1.3041419534544352
default,Temperate grassland/desert,AF2095,EFLX_LH_TOT_iav_Temperate grassland/desert,EFLX_LH_TOT,iav,0.07129058896744224
default,Boreal forest,AF2095,EFLX_LH_TOT_mean_Boreal forest,EFLX_LH_TOT,mean,2.6525191239705177
default,Boreal forest,AF2095,EFLX_LH_TOT_iav_Boreal forest,EFLX_LH_TOT,iav,0.09029243576532349
default,Tundra,AF2095,EFLX_LH_TOT_mean_Tundra,EFLX_LH_TOT,mean,1.5675775246595751
default,Tundra,AF2095,EFLX_LH_TOT_iav_Tundra,EFLX_LH_TOT,iav,0.05259813696610785
default,Ice sheet,AF2095,FSH_mean_Ice sheet,FSH,mean,-0.18861522162153374
default,Ice sheet,AF2095,FSH_iav_Ice sheet,FSH,iav,0.036840620623943734
default,Tropical rain forest,AF2095,FSH_mean_Tropical rain forest,FSH,mean,0.5887513288409563
default,Tropical rain forest,AF2095,FSH_iav_Tropical rain forest,FSH,iav,0.0734774403170839
default,Tropical seasonal forest/savanna,AF2095,FSH_mean_Tropical seasonal forest/savanna,FSH,mean,10.201546530318641
default,Tropical seasonal forest/savanna,AF2095,FSH_iav_Tropical seasonal forest/savanna,FSH,iav,0.20117994400291378
default,Subtropical desert,AF2095,FSH_mean_Subtropical desert,FSH,mean,12.129478286645103
default,Subtropical desert,AF2095,FSH_iav_Subtropical desert,FSH,iav,0.12237308993451779
default,Temperate rain forest,AF2095,FSH_mean_Temperate rain forest,FSH,mean,0.019037057794412282
default,Temperate rain forest,AF2095,FSH_iav_Temperate rain forest,FSH,iav,0.004619002190053451
default,Temperate seasonal forest,AF2095,FSH_mean_Temperate seasonal forest,FSH,mean,1.589453120010818
default,Temperate seasonal forest,AF2095,FSH_iav_Temperate seasonal forest,FSH,iav,0.06185995266212811
default,Woodland/shrubland,AF2095,FSH_mean_Woodland/shrubland,FSH,mean,4.302504108610152
default,Woodland/shrubland,AF2095,FSH_iav_Woodland/shrubland,FSH,iav,0.16264526264972262
default,Temperate grassland/desert,AF2095,FSH_mean_Temperate grassland/desert,FSH,mean,3.2959712621555104
default,Temperate grassland/desert,AF2095,FSH_iav_Temperate grassland/desert,FSH,iav,0.05050741922862183
default,Boreal forest,AF2095,FSH_mean_Boreal forest,FSH,mean,2.100526186651333
default,Boreal forest,AF2095,FSH_iav_Boreal forest,FSH,iav,0.06868300714208704
default,Tundra,AF2095,FSH_mean_Tundra,FSH,mean,0.940432896906896
default,Tundra,AF2095,FSH_iav_Tundra,FSH,iav,0.13770064761063402
default,Ice sheet,AF2095,QVEGT_mean_Ice sheet,QVEGT,mean,4.880825704928314e-10
default,Ice sheet,AF2095,QVEGT_iav_Ice sheet,QVEGT,iav,9.551434277794837e-11
default,Tropical rain forest,AF2095,QVEGT_mean_Tropical rain forest,QVEGT,mean,8.077467991824904e-07
default,Tropical rain forest,AF2095,QVEGT_iav_Tropical rain forest,QVEGT,iav,1.268304739484156e-08
default,Tropical seasonal forest/savanna,AF2095,QVEGT_mean_Tropical seasonal forest/savanna,QVEGT,mean,4.569933200772975e-06
default,Tropical seasonal forest/savanna,AF2095,QVEGT_iav_Tropical seasonal forest/savanna,QVEGT,iav,3.150693432988752e-08
default,Subtropical desert,AF2095,QVEGT_mean_Subtropical desert,QVEGT,mean,7.602119740914496e-07
default,Subtropical desert,AF2095,QVEGT_iav_Subtropical desert,QVEGT,iav,5.849406741529556e-08
default,Temperate rain forest,AF2095,QVEGT_mean_Temperate rain forest,QVEGT,mean,1.5680080597774455e-08
default,Temperate rain forest,AF2095,QVEGT_iav_Temperate rain forest,QVEGT,iav,2.959071449504585e-10
default,Temperate seasonal forest,AF2095,QVEGT_mean_Temperate seasonal forest,QVEGT,mean,9.065558229328826e-07
default,Temperate seasonal forest,AF2095,QVEGT_iav_Temperate seasonal forest,QVEGT,iav,2.0449076579772368e-08
default,Woodland/shrubland,AF2095,QVEGT_mean_Woodland/shrubland,QVEGT,mean,1.2673701460371062e-06
default,Woodland/shrubland,AF2095,QVEGT_iav_Woodland/shrubland,QVEGT,iav,5.8625206967326095e-08
default,Temperate grassland/desert,AF2095,QVEGT_mean_Temperate grassland/desert,QVEGT,mean,2.367597679244525e-07
default,Temperate grassland/desert,AF2095,QVEGT_iav_Temperate grassland/desert,QVEGT,iav,2.3340095419922956e-08
default,Boreal forest,AF2095,QVEGT_mean_Boreal forest,QVEGT,mean,7.545500186367202e-07
default,Boreal forest,AF2095,QVEGT_iav_Boreal forest,QVEGT,iav,1.3571921094327889e-08
default,Tundra,AF2095,QVEGT_mean_Tundra,QVEGT,mean,4.6273218875624987e-07
default,Tundra,AF2095,QVEGT_iav_Tundra,QVEGT,iav,1.2803554460069367e-08
default,Ice sheet,AF2095,QVEGE_mean_Ice sheet,QVEGE,mean,1.226970971854448e-12
default,Ice sheet,AF2095,QVEGE_iav_Ice sheet,QVEGE,iav,3.453188192109767e-11
default,Tropical rain forest,AF2095,QVEGE_mean_Tropical rain forest,QVEGE,mean,5.075669767491303e-07
default,Tropical rain forest,AF2095,QVEGE_iav_Tropical rain forest,QVEGE,iav,3.7191197497783236e-08
default,Tropical seasonal forest/savanna,AF2095,QVEGE_mean_Tropical seasonal forest/savanna,QVEGE,mean,1.7826514553533363e-06
default,Tropical seasonal forest/savanna,AF2095,QVEGE_iav_Tropical seasonal forest/savanna,QVEGE,iav,6.468292384647087e-08
default,Subtropical desert,AF2095,QVEGE_mean_Subtropical desert,QVEGE,mean,1.1718363799899714e-07
default,Subtropical desert,AF2095,QVEGE_iav_Subtropical desert,QVEGE,iav,1.3467934456462674e-08
default,Temperate rain forest,AF2095,QVEGE_mean_Temperate rain forest,QVEGE,mean,1.5562482998366883e-08
default,Temperate rain forest,AF2095,QVEGE_iav_Temperate rain forest,QVEGE,iav,8.551763691908991e-10
default,Temperate seasonal forest,AF2095,QVEGE_mean_Temperate seasonal forest,QVEGE,mean,2.88195687865167e-07
default,Temperate seasonal forest,AF2095,QVEGE_iav_Temperate seasonal forest,QVEGE,iav,1.042682920751945e-08
default,Woodland/shrubland,AF2095,QVEGE_mean_Woodland/shrubland,QVEGE,mean,2.9409431604488983e-07
default,Woodland/shrubland,AF2095,QVEGE_iav_Woodland/shrubland,QVEGE,iav,1.60088548124588e-08
default,Temperate grassland/desert,AF2095,QVEGE_mean_Temperate grassland/desert,QVEGE,mean,2.641075934598604e-08
default,Temperate grassland/desert,AF2095,QVEGE_iav_Temperate grassland/desert,QVEGE,iav,2.722494634757926e-09
default,Boreal forest,AF2095,QVEGE_mean_Boreal forest,QVEGE,mean,9.132572798279294e-08
default,Boreal forest,AF2095,QVEGE_iav_Boreal forest,QVEGE,iav,2.0888175233569204e-08
default,Tundra,AF2095,QVEGE_mean_Tundra,QVEGE,mean,5.96755892229151e-08
default,Tundra,AF2095,QVEGE_iav_Tundra,QVEGE,iav,3.781762204602876e-09
default,Ice sheet,AF2095,QSOIL_mean_Ice sheet,QSOIL,mean,9.124332236060744e-10
default,Ice sheet,AF2095,QSOIL_iav_Ice sheet,QSOIL,iav,4.217724648785395e-09
default,Tropical rain forest,AF2095,QSOIL_mean_Tropical rain forest,QSOIL,mean,9.916943792264873e-08
default,Tropical rain forest,AF2095,QSOIL_iav_Tropical rain forest,QSOIL,iav,1.6959374990467582e-09
default,Tropical seasonal forest/savanna,AF2095,QSOIL_mean_Tropical seasonal forest/savanna,QSOIL,mean,1.7686222302585471e-06
default,Tropical seasonal forest/savanna,AF2095,QSOIL_iav_Tropical seasonal forest/savanna,QSOIL,iav,5.0039868420147785e-08
default,Subtropical desert,AF2095,QSOIL_mean_Subtropical desert,QSOIL,mean,8.107401150669576e-07
default,Subtropical desert,AF2095,QSOIL_iav_Subtropical desert,QSOIL,iav,6.620539803913933e-08
default,Temperate rain forest,AF2095,QSOIL_mean_Temperate rain forest,QSOIL,mean,4.056786656926647e-09
default,Temperate rain forest,AF2095,QSOIL_iav_Temperate rain forest,QSOIL,iav,1.9420136607475064e-10
default,Temperate seasonal forest,AF2095,QSOIL_mean_Temperate seasonal forest,QSOIL,mean,2.9582929102949077e-07
default,Temperate seasonal forest,AF2095,QSOIL_iav_Temperate seasonal forest,QSOIL,iav,6.089758321120467e-09
default,Woodland/shrubland,AF2095,QSOIL_mean_Woodland/shrubland,QSOIL,mean,5.36611174155994e-07
default,Woodland/shrubland,AF2095,QSOIL_iav_Woodland/shrubland,QSOIL,iav,2.0692049113016407e-08
default,Temperate grassland/desert,AF2095,QSOIL_mean_Temperate grassland/desert,QSOIL,mean,2.58162539412083e-07
default,Temperate grassland/desert,AF2095,QSOIL_iav_Temperate grassland/desert,QSOIL,iav,9.165706650999483e-09
default,Boreal forest,AF2095,QSOIL_mean_Boreal forest,QSOIL,mean,2.156003918792222e-07
default,Boreal forest,AF2095,QSOIL_iav_Boreal forest,QSOIL,iav,8.468959010664145e-09
default,Tundra,AF2095,QSOIL_mean_Tundra,QSOIL,mean,1.0947902248669437e-07
default,Tundra,AF2095,QSOIL_iav_Tundra,QSOIL,iav,9.71411338074901e-09
default,Ice sheet,AF2095,FSR_mean_Ice sheet,FSR,mean,1.2076826347877578
default,Ice sheet,AF2095,FSR_iav_Ice sheet,FSR,iav,0.020578523788221725
default,Tropical rain forest,AF2095,FSR_mean_Tropical rain forest,FSR,mean,1.131357540278771
default,Tropical rain forest,AF2095,FSR_iav_Tropical rain forest,FSR,iav,0.010025169616484121
default,Tropical seasonal forest/savanna,AF2095,FSR_mean_Tropical seasonal forest/savanna,FSR,mean,9.315711868196889
default,Tropical seasonal forest/savanna,AF2095,FSR_iav_Tropical seasonal forest/savanna,FSR,iav,0.05507111294744175
default,Subtropical desert,AF2095,FSR_mean_Subtropical desert,FSR,mean,15.312496482815021
default,Subtropical desert,AF2095,FSR_iav_Subtropical desert,FSR,iav,0.10474975190765846
default,Temperate rain forest,AF2095,FSR_mean_Temperate rain forest,FSR,mean,0.04601059030959714
default,Temperate rain forest,AF2095,FSR_iav_Temperate rain forest,FSR,iav,0.0008521038421078304
default,Temperate seasonal forest,AF2095,FSR_mean_Temperate seasonal forest,FSR,mean,2.0028556171579077
default,Temperate seasonal forest,AF2095,FSR_iav_Temperate seasonal forest,FSR,iav,0.031540678659278266
default,Woodland/shrubland,AF2095,FSR_mean_Woodland/shrubland,FSR,mean,4.1524653312428565
default,Woodland/shrubland,AF2095,FSR_iav_Woodland/shrubland,FSR,iav,0.06862332569986739
default,Temperate grassland/desert,AF2095,FSR_mean_Temperate grassland/desert,FSR,mean,2.816929481201438
default,Temperate grassland/desert,AF2095,FSR_iav_Temperate grassland/desert,FSR,iav,0.03826955877856876
default,Boreal forest,AF2095,FSR_mean_Boreal forest,FSR,mean,2.6680476368141357
default,Boreal forest,AF2095,FSR_iav_Boreal forest,FSR,iav,0.06211772140267879
default,Tundra,AF2095,FSR_mean_Tundra,FSR,mean,2.844323824475151
default,Tundra,AF2095,FSR_iav_Tundra,FSR,iav,0.03747521692394174
default,Ice sheet,AF2095,FSDS_mean_Ice sheet,FSDS,mean,1.6796124108109098
default,Ice sheet,AF2095,FSDS_iav_Ice sheet,FSDS,iav,0.016213864953382756
default,Tropical rain forest,AF2095,FSDS_mean_Tropical rain forest,FSDS,mean,6.528550689778591
default,Tropical rain forest,AF2095,FSDS_iav_Tropical rain forest,FSDS,iav,0.059760301720031016
default,Tropical seasonal forest/savanna,AF2095,FSDS_mean_Tropical seasonal forest/savanna,FSDS,mean,55.71318907506353
default,Tropical seasonal forest/savanna,AF2095,FSDS_iav_Tropical seasonal forest/savanna,FSDS,iav,0.23354457119852798
default,Subtropical desert,AF2095,FSDS_mean_Subtropical desert,FSDS,mean,54.21483178469934
default,Subtropical desert,AF2095,FSDS_iav_Subtropical desert,FSDS,iav,0.22271529788452957
default,Temperate rain forest,AF2095,FSDS_mean_Temperate rain forest,FSDS,mean,0.25904870191409013
default,Temperate rain forest,AF2095,FSDS_iav_Temperate rain forest,FSDS,iav,0.004168229441299157
default,Temperate seasonal forest,AF2095,FSDS_mean_Temperate seasonal forest,FSDS,mean,11.465965436821241
default,Temperate seasonal forest,AF2095,FSDS_iav_Temperate seasonal forest,FSDS,iav,0.056590114535446816
default,Woodland/shrubland,AF2095,FSDS_mean_Woodland/shrubland,FSDS,mean,22.130473647475803
default,Woodland/shrubland,AF2095,FSDS_iav_Woodland/shrubland,FSDS,iav,0.07315952630238859
default,Temperate grassland/desert,AF2095,FSDS_mean_Temperate grassland/desert,FSDS,mean,13.551238646197081
default,Temperate grassland/desert,AF2095,FSDS_iav_Temperate grassland/desert,FSDS,iav,0.028633699443580796
default,Boreal forest,AF2095,FSDS_mean_Boreal forest,FSDS,mean,12.311737104918766
default,Boreal forest,AF2095,FSDS_iav_Boreal forest,FSDS,iav,0.10630092486551704
default,Tundra,AF2095,FSDS_mean_Tundra,FSDS,mean,9.077587756368917
default,Tundra,AF2095,FSDS_iav_Tundra,FSDS,iav,0.06021805776614973
default,Ice sheet,AF2095,TSA_mean_Ice sheet,TSA,mean,4.282253160205969
default,Ice sheet,AF2095,TSA_iav_Ice sheet,TSA,iav,0.00817669461379711
default,Tropical rain forest,AF2095,TSA_mean_Tropical rain forest,TSA,mean,9.635792694785502
default,Tropical rain forest,AF2095,TSA_iav_Tropical rain forest,TSA,iav,0.004947385908319177
default,Tropical seasonal forest/savanna,AF2095,TSA_mean_Tropical seasonal forest/savanna,TSA,mean,77.39497914294402
default,Tropical seasonal forest/savanna,AF2095,TSA_iav_Tropical seasonal forest/savanna,TSA,iav,0.03790896462960292
default,Subtropical desert,AF2095,TSA_mean_Subtropical desert,TSA,mean,68.97666816366487
default,Subtropical desert,AF2095,TSA_iav_Subtropical desert,TSA,iav,0.04389153225319164
default,Temperate rain forest,AF2095,TSA_mean_Temperate rain forest,TSA,mean,0.5849469792263454
default,Temperate rain forest,AF2095,TSA_iav_Temperate rain forest,TSA,iav,0.0005147408801172643
default,Temperate seasonal forest,AF2095,TSA_mean_Temperate seasonal forest,TSA,mean,22.06287981860849
default,Temperate seasonal forest,AF2095,TSA_iav_Temperate seasonal forest,TSA,iav,0.01509262644345979
default,Woodland/shrubland,AF2095,TSA_mean_Woodland/shrubland,TSA,mean,38.923193089245345
default,Woodland/shrubland,AF2095,TSA_iav_Woodland/shrubland,TSA,iav,0.025563614422453043
default,Temperate grassland/desert,AF2095,TSA_mean_Temperate grassland/desert,TSA,mean,20.60475602612835
default,Temperate grassland/desert,AF2095,TSA_iav_Temperate grassland/desert,TSA,iav,0.015281743376099161
default,Boreal forest,AF2095,TSA_mean_Boreal forest,TSA,mean,25.450052649179764
default,Boreal forest,AF2095,TSA_iav_Boreal forest,TSA,iav,0.03490269576617791
default,Tundra,AF2095,TSA_mean_Tundra,TSA,mean,23.41111366900281
default,Tundra,AF2095,TSA_iav_Tundra,TSA,iav,0.03372393508478379
default,Ice sheet,AF2095,TSKIN_mean_Ice sheet,TSKIN,mean,4.261667958292757
default,Ice sheet,AF2095,TSKIN_iav_Ice sheet,TSKIN,iav,0.01079064308254994
default,Tropical rain forest,AF2095,TSKIN_mean_Tropical rain forest,TSKIN,mean,9.637237730833757
default,Tropical rain forest,AF2095,TSKIN_iav_Tropical rain forest,TSKIN,iav,0.004369642846708275
default,Tropical seasonal forest/savanna,AF2095,TSKIN_mean_Tropical seasonal forest/savanna,TSKIN,mean,77.68514720908067
default,Tropical seasonal forest/savanna,AF2095,TSKIN_iav_Tropical seasonal forest/savanna,TSKIN,iav,0.037448972248602476
default,Subtropical desert,AF2095,TSKIN_mean_Subtropical desert,TSKIN,mean,69.49496130412828
default,Subtropical desert,AF2095,TSKIN_iav_Subtropical desert,TSKIN,iav,0.0550036718214471
default,Temperate rain forest,AF2095,TSKIN_mean_Temperate rain forest,TSKIN,mean,0.5845827843543453
default,Temperate rain forest,AF2095,TSKIN_iav_Temperate rain forest,TSKIN,iav,0.0005192984996038753
default,Temperate seasonal forest,AF2095,TSKIN_mean_Temperate seasonal forest,TSKIN,mean,22.06040851403685
default,Temperate seasonal forest,AF2095,TSKIN_iav_Temperate seasonal forest,TSKIN,iav,0.016219690733412496
default,Woodland/shrubland,AF2095,TSKIN_mean_Woodland/shrubland,TSKIN,mean,39.033307761377685
default,Woodland/shrubland,AF2095,TSKIN_iav_Woodland/shrubland,TSKIN,iav,0.02784265781035611
default,Temperate grassland/desert,AF2095,TSKIN_mean_Temperate grassland/desert,TSKIN,mean,20.75561054616285
default,Temperate grassland/desert,AF2095,TSKIN_iav_Temperate grassland/desert,TSKIN,iav,0.015260611938523582
default,Boreal forest,AF2095,TSKIN_mean_Boreal forest,TSKIN,mean,25.46452194672453
default,Boreal forest,AF2095,TSKIN_iav_Boreal forest,TSKIN,iav,0.03456984744480745
default,Tundra,AF2095,TSKIN_mean_Tundra,TSKIN,mean,23.409118720308456
default,Tundra,AF2095,TSKIN_iav_Tundra,TSKIN,iav,0.038337167585753104
default,Ice sheet,AF2095,Q2M_mean_Ice sheet,Q2M,mean,3.143750226798643e-05
default,Ice sheet,AF2095,Q2M_iav_Ice sheet,Q2M,iav,7.271980802356104e-07
default,Tropical rain forest,AF2095,Q2M_mean_Tropical rain forest,Q2M,mean,0.0007044455775244588
